,FIP,Year,population
1244,25011,2010,71366
1245,25013,2010,464256
1246,25015,2010,159320
1247,25017,2010,1507693
1248,25019,2010,10167
1249,25021,2010,673039
1250,25023,2010,495930
1251,25025,2010,725819
1252,25027,2010,800401
1253,26000,2010,9877535
1254,26001,2010,10877
1255,26003,2010,9579
1256,26005,2010,111528
1257,26007,2010,29517
1258,26009,2010,23488
1259,26011,2010,15847
1260,26013,2010,8861
1261,26015,2010,59094
1262,26017,2010,107681
1263,26019,2010,17507
1264,26021,2010,156742
1265,26023,2010,45180
1266,26025,2010,135952
1267,26027,2010,52245
1268,26029,2010,25936
1269,26031,2010,26062
1270,26033,2010,38611
1271,26035,2010,31004
1272,26037,2010,75406
1273,26039,2010,14054
1274,26041,2010,37049
1275,26043,2010,26158
1276,26045,2010,107754
1277,26047,2010,32649
1278,26049,2010,424951
1279,26051,2010,25731
1280,26053,2010,16396
1281,26055,2010,86971
1282,26057,2010,42431
1283,26059,2010,46642
1284,26061,2010,36730
1285,26063,2010,33083
1286,26065,2010,281112
1287,26067,2010,63842
1288,26069,2010,25834
1289,26071,2010,11809
1290,26073,2010,70293
1291,26075,2010,160125
1292,26077,2010,250746
1293,26079,2010,17143
1294,26081,2010,602983
1295,26083,2010,2169
1296,26085,2010,11511
1297,26087,2010,88206
1298,26089,2010,21722
1299,26091,2010,99635
1300,26093,2010,181064
1301,26095,2010,6599
1302,26097,2010,11111
1303,26099,2010,841355
1304,26101,2010,24587
1305,26103,2010,67078
1306,26105,2010,28720
1307,26107,2010,42852
1308,26109,2010,23968
1309,26111,2010,83658
1310,26113,2010,14816
1311,26115,2010,151931
1312,26117,2010,63317
1313,26119,2010,9777
1314,26121,2010,171911
1315,26123,2010,48376
1316,26125,2010,1203120
1317,26127,2010,26503
1318,26129,2010,21616
1319,26131,2010,6776
1320,26133,2010,23504
1321,26135,2010,8599
1322,26137,2010,24149
1323,26139,2010,264123
1324,26141,2010,13313
1325,26143,2010,24441
1326,26145,2010,199862
1327,26147,2010,162693
1328,26149,2010,61283
1329,26151,2010,43081
1330,26153,2010,8470
1331,26155,2010,70628
1332,26157,2010,55707
1333,26159,2010,76147
1334,26161,2010,345658
1335,26163,2010,1815155
1336,26165,2010,32741
1337,27000,2010,5310843
1338,27001,2010,16210
1339,27003,2010,331436
1340,27005,2010,32549
1341,27007,2010,44572
1342,27009,2010,38464
1343,27011,2010,5273
1344,27013,2010,64085
1345,27015,2010,25843
1346,27017,2010,35416
1347,27019,2010,91403
1348,27021,2010,28655
1349,27023,2010,12443
1350,27025,2010,53905
1351,27027,2010,59145
1352,27029,2010,8705
1353,27031,2010,5161
1354,27033,2010,11714
1355,27035,2010,62607
1356,27037,2010,399206
1357,27039,2010,20154
1358,27041,2010,35987
1359,27043,2010,14481
1360,27045,2010,20865
1361,27047,2010,31204
1362,27049,2010,46214
1363,27051,2010,6002
1364,27053,2010,1154192
1365,27055,2010,19027
1366,27057,2010,20428
1367,27059,2010,37855
1368,27061,2010,45030
1369,27063,2010,10271
1370,27065,2010,16216
1371,27067,2010,42237
1372,27069,2010,4553
1373,27071,2010,13318
1374,27073,2010,7246
1375,27075,2010,10854
1376,27077,2010,4035
1377,27079,2010,27730
1378,27081,2010,5886
1379,27083,2010,25848
1380,27085,2010,36590
1381,27087,2010,5441
1382,27089,2010,9441
1383,27091,2010,20804
1384,27093,2010,23329
1385,27095,2010,26077
1386,27097,2010,33242
1387,27099,2010,39206
1388,27101,2010,8697
1389,27103,2010,32760
1390,27105,2010,21426
1391,27107,2010,6840
1392,27109,2010,144526
1393,27111,2010,57294
1394,27113,2010,13968
1395,27115,2010,29716
1396,27117,2010,9606
1397,27119,2010,31640
1398,27121,2010,10976
1399,27123,2010,509389
1400,27125,2010,4079
1401,27127,2010,16079
1402,27129,2010,15683
1403,27131,2010,64242
1404,27133,2010,9658
1405,27135,2010,15559
1406,27137,2010,200140
1407,27139,2010,130511
1408,27141,2010,88798
1409,27143,2010,15254
1410,27145,2010,150754
1411,27147,2010,36496
1412,27149,2010,9705
1413,27151,2010,9756
1414,27153,2010,24898
1415,27155,2010,3534
1416,27157,2010,21672
1417,27159,2010,13816
1418,27161,2010,19145
1419,27163,2010,238936
1420,27165,2010,11194
1421,27167,2010,6589
1422,27169,2010,51434
1423,27171,2010,125095
1424,27173,2010,10423
1425,28000,2010,2970536
1426,28001,2010,32576
1427,28003,2010,37106
1428,28005,2010,13130
1429,28007,2010,19487
1430,28009,2010,8694
1431,28011,2010,34105
1432,28013,2010,14971
1433,28015,2010,10602
1434,28017,2010,17440
1435,28019,2010,8571
1436,28021,2010,9581
1437,28023,2010,16731
1438,28025,2010,20547
1439,28027,2010,26106
1440,28029,2010,29433
1441,28031,2010,19577
1442,28033,2010,161781
1443,28035,2010,75009
1444,28037,2010,8110
1445,28039,2010,22649
1446,28041,2010,14392
1447,28043,2010,21841
1448,28045,2010,44081
1449,28047,2010,187849
1450,28049,2010,245725
1451,28051,2010,19405
1452,28053,2010,9335
1453,28055,2010,1386
1454,28057,2010,23419
1455,28059,2010,139467
1456,28061,2010,17010
1457,28063,2010,7721
1458,28065,2010,12472
1459,28067,2010,67804
1460,28069,2010,10458
1461,28071,2010,47567
1462,28073,2010,56042
1463,28075,2010,80388
1464,28077,2010,12906
1465,28079,2010,23738
1466,28081,2010,82879
1467,28083,2010,32418
1468,28085,2010,34901
1469,28087,2010,59796
1470,28089,2010,95538
1471,28091,2010,26997
1472,28093,2010,37057
1473,28095,2010,36928
1474,28097,2010,10894
1475,28099,2010,29686
1476,28101,2010,21664
1477,28103,2010,11480
1478,28105,2010,47737
1479,28107,2010,34640
1480,28109,2010,55705
1481,28111,2010,12232
1482,28113,2010,40448
1483,28115,2010,30057
1484,28117,2010,25227
1485,28119,2010,8158
1486,28121,2010,142517
1487,28123,2010,28337
1488,28125,2010,4886
1489,28127,2010,27522
1490,28129,2010,16501
1491,28131,2010,17906
1492,28133,2010,28981
1493,28135,2010,15340
1494,28137,2010,28992
1495,28139,2010,22185
1496,28141,2010,19626
1497,28143,2010,10765
1498,28145,2010,27142
1499,28147,2010,15405
1500,28149,2010,48834
1501,28151,2010,51096
1502,28153,2010,20769
1503,28155,2010,10255
1504,28157,2010,9863
1505,28159,2010,19200
1506,28161,2010,12626
1507,28163,2010,28134
1508,29000,2010,5995976
1509,29001,2010,25623
1510,29003,2010,17348
1511,29005,2010,5658
1512,29007,2010,25451
1513,29009,2010,35559
1514,29011,2010,12387
1515,29013,2010,17034
1516,29015,2010,19095
1517,29017,2010,12347
1518,29019,2010,163194
1519,29021,2010,89070
1520,29023,2010,42788
1521,29025,2010,9434
1522,29027,2010,44312
1523,29029,2010,44079
1524,29031,2010,75896
1525,29033,2010,9283
1526,29035,2010,6292
1527,29037,2010,99757
1528,29039,2010,13969
1529,29041,2010,7850
1530,29043,2010,77844
1531,29045,2010,7135
1532,29047,2010,222683
1533,29049,2010,20740
1534,29051,2010,76146
1535,29053,2010,17603
1536,29055,2010,24614
1537,29057,2010,7842
1538,29059,2010,16723
1539,29061,2010,8452
1540,29063,2010,12903
1541,29065,2010,15704
1542,29067,2010,13649
1543,29069,2010,31945
1544,29071,2010,101453
1545,29073,2010,15209
1546,29075,2010,6750
1547,29077,2010,275303
1548,29079,2010,10254
1549,29081,2010,8963
1550,29083,2010,22242
1551,29085,2010,9643
1552,29087,2010,4915
1553,29089,2010,10144
1554,29091,2010,40564
1555,29093,2010,10607
1556,29095,2010,674824
1557,29097,2010,117659
1558,29099,2010,219110
1559,29101,2010,52716
1560,29103,2010,4125
1561,29105,2010,35676
1562,29107,2010,33383
1563,29109,2010,38589
1564,29111,2010,10209
1565,29113,2010,52702
1566,29115,2010,12762
1567,29117,2010,15127
1568,29119,2010,23079
1569,29121,2010,15593
1570,29123,2010,12203
1571,29125,2010,9189
1572,29127,2010,28785
1573,29129,2010,3770
1574,29131,2010,24719
1575,29133,2010,14312
1576,29135,2010,15626
1577,29137,2010,8782
1578,29139,2010,12217
1579,29141,2010,20540
1580,29143,2010,18954
1581,29145,2010,58176
1582,29147,2010,23398
1583,29149,2010,10937
1584,29151,2010,13880
1585,29153,2010,9734
1586,29155,2010,18271
1587,29157,2010,18938
1588,29159,2010,42263
1589,29161,2010,45327
1590,29163,2010,18479
1591,29165,2010,89700
1592,29167,2010,31164
1593,29169,2010,52850
1594,29171,2010,4974
1595,29173,2010,10185
1596,29175,2010,25454
1597,29177,2010,23495
1598,29179,2010,6680
1599,29181,2010,14102
1600,29183,2010,361798
1601,29185,2010,9824
1602,29186,2010,18138
1603,29187,2010,65529
1604,29189,2010,998843
1605,29195,2010,23420
1606,29197,2010,4441
1607,29199,2010,4840
1608,29201,2010,39249
1609,29203,2010,8447
1610,29205,2010,6366
1611,29207,2010,30026
1612,29209,2010,32238
1613,29211,2010,6737
1614,29213,2010,51910
1615,29215,2010,26035
1616,29217,2010,21157
1617,29219,2010,32578
1618,29221,2010,25195
1619,29223,2010,13507
1620,29225,2010,36263
1621,29227,2010,2152
1622,29229,2010,18851
1623,29510,2010,319318
1624,30000,2010,990722
1625,30001,2010,9255
1626,30003,2010,12915
1627,30005,2010,6503
1628,30007,2010,5632
1629,30009,2010,10063
1630,30011,2010,1160
1631,30013,2010,81501
1632,30015,2010,5810
1633,30017,2010,11693
1634,30019,2010,1749
1635,30021,2010,8950
1636,30023,2010,9289
1637,30025,2010,2889
1638,30027,2010,11588
1639,30029,2010,90867
1640,30031,2010,89651
1641,30033,2010,1192
1642,30035,2010,13420
1643,30037,2010,879
1644,30039,2010,3080
1645,30041,2010,16153
1646,30043,2010,11408
1647,30045,2010,2072
1648,30047,2010,28790
1649,30049,2010,63575
1650,30051,2010,2349
1651,30053,2010,19695
1652,30055,2010,1745
1653,30057,2010,7697
1654,30059,2010,1878
1655,30061,2010,4226
1656,30063,2010,109466
1657,30065,2010,4555
1658,30067,2010,15600
1659,30069,2010,489
1660,30071,2010,4252
1661,30073,2010,6161
1662,30075,2010,1739
1663,30077,2010,7019
1664,30079,2010,1183
1665,30081,2010,40325
1666,30083,2010,9759
1667,30085,2010,10444
1668,30087,2010,9252
1669,30089,2010,11396
1670,30091,2010,3368
1671,30093,2010,34233
1672,30095,2010,9123
1673,30097,2010,3620
1674,30099,2010,6074
1675,30101,2010,5343
1676,30103,2010,718
1677,30105,2010,7378
1678,30107,2010,2156
1679,30109,2010,1007
1680,30111,2010,148388
1681,31000,2010,1829536
1682,31001,2010,31328
1683,31003,2010,6679
1684,31005,2010,465
1685,31007,2010,691
1686,31009,2010,478
1687,31011,2010,5511
1688,31013,2010,11274
1689,31015,2010,2105
1690,31017,2010,3154
1691,31019,2010,46174
1692,31021,2010,6840
1693,31023,2010,8374
1694,31025,2010,25240
1695,31027,2010,8818
1696,31029,2010,3966
1697,31031,2010,5694
1698,31033,2010,9968
1699,31035,2010,6536
1700,31037,2010,10540
1701,31039,2010,9160
1702,31041,2010,10910
1703,31043,2010,21034
1704,31045,2010,9168
1705,31047,2010,24314
1706,31049,2010,1925
1707,31051,2010,5985
1708,31053,2010,36672
1709,31055,2010,518570
1710,31057,2010,2008
1711,31059,2010,5871
1712,31061,2010,3244
1713,31063,2010,2760
1714,31065,2010,4945
1715,31067,2010,22269
1716,31069,2010,2075
1717,31071,2010,2035
1718,31073,2010,2040
1719,31075,2010,613
1720,31077,2010,2546
1721,31079,2010,58800
1722,31081,2010,9127
1723,31083,2010,3422
1724,31085,2010,956
1725,31087,2010,2901
1726,31089,2010,10434
1727,31091,2010,737
1728,31093,2010,6279
1729,31095,2010,7521
1730,31097,2010,5233
1731,31099,2010,6477
1732,31101,2010,8354
1733,31103,2010,824
1734,31105,2010,3834
1735,31107,2010,8676
1736,31109,2010,286160
1737,31111,2010,36251
1738,31113,2010,772
1739,31115,2010,628
1740,31117,2010,539
1741,31119,2010,34963
1742,31121,2010,7848
1743,31123,2010,5039
1744,31125,2010,3740
1745,31127,2010,7238
1746,31129,2010,4514
1747,31131,2010,15748
1748,31133,2010,2781
1749,31135,2010,2981
1750,31137,2010,9182
1751,31139,2010,7260
1752,31141,2010,32305
1753,31143,2010,5398
1754,31145,2010,11058
1755,31147,2010,8372
1756,31149,2010,1524
1757,31151,2010,14222
1758,31153,2010,159721
1759,31155,2010,20869
1760,31157,2010,37057
1761,31159,2010,16798
1762,31161,2010,5444
1763,31163,2010,3164
1764,31165,2010,1311
1765,31167,2010,6142
1766,31169,2010,5234
1767,31171,2010,647
1768,31173,2010,6969
1769,31175,2010,4265
1770,31177,2010,19923
1771,31179,2010,9612
1772,31181,2010,3809
1773,31183,2010,825
1774,31185,2010,13669
1775,32000,2010,2702464
1776,32001,2010,24819
1777,32003,2010,1952644
1778,32005,2010,47034
1779,32007,2010,49085
1780,32009,2010,784
1781,32011,2010,1990
1782,32013,2010,16583
1783,32015,2010,5795
1784,32017,2010,5351
1785,32019,2010,52043
1786,32021,2010,4786
1787,32023,2010,43844
1788,32027,2010,6738
1789,32029,2010,3998
1790,32031,2010,421958
1791,32033,2010,10026
1792,32510,2010,54986
1793,33000,2010,1316777
1794,33001,2010,60098
1795,33003,2010,47827
1796,33005,2010,77057
1797,33007,2010,32975
1798,33009,2010,89128
1799,33011,2010,401049
1800,33013,2010,146394
1801,33015,2010,295293
1802,33017,2010,123196
1803,33019,2010,43760
1804,34000,2010,8799624
1805,34001,2010,274649
1806,34003,2010,906341
1807,34005,2010,449124
1808,34007,2010,513460
1809,34009,2010,97221
1810,34011,2010,156704
1811,34013,2010,784062
1812,34015,2010,288960
1813,34017,2010,635634
1814,34019,2010,127319
1815,34021,2010,367744
1816,34023,2010,810666
1817,34025,2010,630480
1818,34027,2010,492663
1819,34029,2010,577574
1820,34031,2010,502055
1821,34033,2010,65976
1822,34035,2010,324084
1823,34037,2010,148827
1824,34039,2010,537500
1825,34041,2010,108581
1826,35000,2010,2064588
1827,35001,2010,663948
1828,35003,2010,3750
1829,35005,2010,65727
1830,35006,2010,27320
1831,35007,2010,13733
1832,35009,2010,48963
1833,35011,2010,2029
1834,35013,2010,210097
1835,35015,2010,53901
1836,35017,2010,29381
1837,35019,2010,4693
1838,35021,2010,690
1839,35023,2010,4864
1840,35025,2010,64599
1841,35027,2010,20453
1842,35028,2010,17994
1843,35029,2010,25082
1844,35031,2010,71672
1845,35033,2010,4893
1846,35035,2010,64399
1847,35037,2010,9066
1848,35039,2010,40289
1849,35041,2010,20022
1850,35043,2010,132430
1851,35045,2010,130202
1852,35047,2010,29398
1853,35049,2010,144528
1854,35051,2010,12042
1855,35053,2010,17789
1856,35055,2010,32896
1857,35057,2010,16399
1858,35059,2010,4542
1859,35061,2010,76797
1860,36000,2010,19400080
1861,36001,2010,304078
1862,36003,2010,48962
1863,36005,2010,1387353
1864,36007,2010,200478
1865,36009,2010,80230
1866,36011,2010,79901
1867,36013,2010,134725
1868,36015,2010,88898
1869,36017,2010,50401
1870,36019,2010,82095
1871,36021,2010,63026
1872,36023,2010,49283
1873,36025,2010,47889
1874,36027,2010,297731
1875,36029,2010,919143
1876,36031,2010,39350
1877,36033,2010,51652
1878,36035,2010,55462
1879,36037,2010,59940
1880,36039,2010,49136
1881,36041,2010,4851
1882,36043,2010,64461
1883,36045,2010,116594
1884,36047,2010,2509877
1885,36049,2010,27078
1886,36051,2010,65239
1887,36053,2010,73440
1888,36055,2010,744594
1889,36057,2010,50300
1890,36059,2010,1341687
1891,36061,2010,1588759
1892,36063,2010,216479
1893,36065,2010,234763
1894,36067,2010,467527
1895,36069,2010,108164
1896,36071,2010,373453
1897,36073,2010,42842
1898,36075,2010,122141
1899,36077,2010,62258
1900,36079,2010,99661
1901,36081,2010,2234745
1902,36083,2010,159341
1903,36085,2010,469621
1904,36087,2010,312502
1905,36089,2010,111811
1906,36091,2010,220105
1907,36093,2010,154864
1908,36095,2010,32692
1909,36097,2010,18326
1910,36099,2010,35261
1911,36101,2010,99012
1912,36103,2010,1494385
1913,36105,2010,77477
1914,36107,2010,51011
1915,36109,2010,101725
1916,36111,2010,182409
1917,36113,2010,65670
1918,36115,2010,63343
1919,36117,2010,93752
1920,36119,2010,950631
1921,36121,2010,42121
1922,36123,2010,25375
1923,37000,2010,9574293
1924,37001,2010,151440
1925,37003,2010,37235
1926,37005,2010,11139
1927,37007,2010,26852
1928,37009,2010,27228
1929,37011,2010,17765
1930,37013,2010,47807
1931,37015,2010,21245
1932,37017,2010,35192
1933,37019,2010,108065
1934,37021,2010,238737
1935,37023,2010,90575
1936,37025,2010,178535
1937,37027,2010,83021
1938,37029,2010,10009
1939,37031,2010,66698
1940,37033,2010,23753
1941,37035,2010,154766
1942,37037,2010,63840
1943,37039,2010,27431
1944,37041,2010,14737
1945,37043,2010,10607
1946,37045,2010,97919
1947,37047,2010,57975
1948,37049,2010,104176
1949,37051,2010,327195
1950,37053,2010,23674
1951,37055,2010,33982
1952,37057,2010,162861
1953,37059,2010,41255
1954,37061,2010,58650
1955,37063,2010,271354
1956,37065,2010,56626
1957,37067,2010,351393
1958,37069,2010,60818
1959,37071,2010,206105
1960,37073,2010,12165
1961,37075,2010,8870
1962,37077,2010,57665
1963,37079,2010,21259
1964,37081,2010,489589
1965,37083,2010,54474
1966,37085,2010,115742
1967,37087,2010,58935
1968,37089,2010,106887
1969,37091,2010,24763
1970,37093,2010,47496
1971,37095,2010,5811
1972,37097,2010,159768
1973,37099,2010,40357
1974,37101,2010,169681
1975,37103,2010,10143
1976,37105,2010,57886
1977,37107,2010,59492
1978,37109,2010,78104
1979,37111,2010,45098
1980,37113,2010,33958
1981,37115,2010,20779
1982,37117,2010,24501
1983,37119,2010,923258
1984,37121,2010,15507
1985,37123,2010,27731
1986,37125,2010,88587
1987,37127,2010,95789
1988,37129,2010,203286
1989,37131,2010,22039
1990,37133,2010,186889
1991,37135,2010,133986
1992,37137,2010,13110
1993,37139,2010,40629
1994,37141,2010,52416
1995,37143,2010,13481
1996,37145,2010,39413
1997,37147,2010,168853
1998,37149,2010,20481
1999,37151,2010,141986
2000,37153,2010,46633
2001,37155,2010,134496
2002,37157,2010,93658
2003,37159,2010,138368
2004,37161,2010,67737
2005,37163,2010,63536
2006,37165,2010,36063
2007,37167,2010,60576
2008,37169,2010,47349
2009,37171,2010,73769
2010,37173,2010,14011
2011,37175,2010,33087
2012,37177,2010,4415
2013,37179,2010,202110
2014,37181,2010,45301
2015,37183,2010,906882
2016,37185,2010,20981
2017,37187,2010,13135
2018,37189,2010,50967
2019,37191,2010,122900
2020,37193,2010,69270
2021,37195,2010,81285
2022,37197,2010,38434
2023,37199,2010,17806
2024,38000,2010,674710
2025,38001,2010,2351
2026,38003,2010,11064
2027,38005,2010,6677
2028,38007,2010,783
2029,38009,2010,6441
2030,38011,2010,3143
2031,38013,2010,1971
2032,38015,2010,81701
2033,38017,2010,150305
2034,38019,2010,3986
2035,38021,2010,5277
2036,38023,2010,2080
2037,38025,2010,3536
2038,38027,2010,2385
2039,38029,2010,3532
2040,38031,2010,3343
2041,38033,2010,1682
2042,38035,2010,66991
2043,38037,2010,2394
2044,38039,2010,2416
2045,38041,2010,2475
2046,38043,2010,2447
2047,38045,2010,4130
2048,38047,2010,1998
2049,38049,2010,5402
2050,38051,2010,2800
2051,38053,2010,6411
2052,38055,2010,8998
2053,38057,2010,8419
2054,38059,2010,27569
2055,38061,2010,7705
2056,38063,2010,3128
2057,38065,2010,1841
2058,38067,2010,7403
2059,38069,2010,4360
2060,38071,2010,11451
2061,38073,2010,5440
2062,38075,2010,2484
2063,38077,2010,16328
2064,38079,2010,14009
2065,38081,2010,3812
2066,38083,2010,1316
2067,38085,2010,4148
2068,38087,2010,732
2069,38089,2010,24360
2070,38091,2010,1991
2071,38093,2010,21137
2072,38095,2010,2243
2073,38097,2010,8105
2074,38099,2010,11111
2075,38101,2010,62119
2076,38103,2010,4192
2077,38105,2010,22588
2078,39000,2010,11539327
2079,39001,2010,28554
2080,39003,2010,106359
2081,39005,2010,53323
2082,39007,2010,101402
2083,39009,2010,65175
2084,39011,2010,45930
2085,39013,2010,70341
2086,39015,2010,44866
2087,39017,2010,369101
2088,39019,2010,28847
2089,39021,2010,40077
2090,39023,2010,138274
2091,39025,2010,197605
2092,39027,2010,41911
2093,39029,2010,107891
2094,39031,2010,36936
2095,39033,2010,43754
2096,39035,2010,1278096
2097,39037,2010,52965
2098,39039,2010,39086
2099,39041,2010,175098
2100,39043,2010,76985
2101,39045,2010,146399
2102,39047,2010,29017
2103,39049,2010,1166261
2104,39051,2010,42630
2105,39053,2010,31074
2106,39055,2010,93393
2107,39057,2010,161593
2108,39059,2010,40142
2109,39061,2010,802263
